bundesland,stadt,bhnummer,station,betriebsstelle,kategorie,strasse,plz,port,traeger,abkuerzung,fern,nah,lon,lat
Sachsen-Anhalt,Magdeburg,4797,Osternienburg,LOST,6,An der Ortsstr.,6386,Osternienburg,Nahverkehrsservice Sachsen-Anhalt GmbH,0,nein,ja,12.02446,51.79503
Sachsen-Anhalt,Magdeburg,5046,Prödel,LPRL,7,Am Bahnhof 1,39264,Prödel,Nahverkehrsservice Sachsen-Anhalt GmbH,0,nein,ja,11.9135,52.03761
Sachsen-Anhalt,Magdeburg,5313,Rodleben,LROD,6,Zerbster Str.,6861,Dessau-Roßlau,Nahverkehrsservice Sachsen-Anhalt GmbH,0,nein,ja,12.21543,51.89949
Sachsen-Anhalt,Magdeburg,5358,Roßlau (Elbe),LR,4,Dessauer Str. 52,6862,Roßlau (Elbe),Nahverkehrsservice Sachsen-Anhalt GmbH,0,nein,ja,12.23762,51.8842
Sachsen-Anhalt,Magdeburg,5465,Sachsendorf (b Calbe),LSAD,6,Am Bahnhof 1,39240,Sachsendorf,Nahverkehrsservice Sachsen-Anhalt GmbH,0,nein,ja,11.86506,51.87083
Sachsen-Anhalt,Magdeburg,6160,Teicha,LTE,7,Bahnhofstr. 3,6193,Petersberg,Nahverkehrsservice Sachsen-Anhalt GmbH,0,nein,ja,11.95875,51.55436
Sachsen-Anhalt,Magdeburg,6245,Trebitz (b Könnern),LTRB,7,Hauptstr. 16,6420,Könnern,Nahverkehrsservice Sachsen-Anhalt GmbH,0,nein,ja,11.8045,51.70367
Sachsen-Anhalt,Magdeburg,6467,Wahlitz,LWH,6,Bahnhofstr. 1,39175,Königsborn,Nahverkehrsservice Sachsen-Anhalt GmbH,0,nein,ja,11.7162,52.15691
Sachsen-Anhalt,Magdeburg,6514,Wallwitz (Saalkr),LWWZ,6,Bahnhofstr. 11-13,6193,Petersberg,Nahverkehrsservice Sachsen-Anhalt GmbH,0,nein,ja,11.88534,51.60693
Sachsen-Anhalt,Magdeburg,6901,Wulfen (Anh),LWU,6,Bahnhofstr. 1,6369,Wulfen,Nahverkehrsservice Sachsen-Anhalt GmbH,0,nein,ja,11.92694,51.81886
Sachsen-Anhalt,Magdeburg,7002,Zerbst,LZE,6,Am Bahnhof 3,39261,Zerbst,Nahverkehrsservice Sachsen-Anhalt GmbH,0,nein,ja,12.08871,51.95462
Sachsen,Dresden,142,Amtshainersdorf,DAMH,7,Hohnsteiner Straße 22a,1855,Sebnitz - Amtshainersdorf,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,14.23677,50.9685
Sachsen,Dresden,179,Arnsdorf (b Dresden),DAF,5,Bahnhofstr. 26,1477,Arnsdorf,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,13.98373,51.09285
Sachsen,Dresden,335,Bad Schandau,DSA,3,Am Bahnhof 5,1814,Bad Schandau,Verkehrsbund Oberelbe GmbH,VVO,ja,ja,14.14027,50.91884
Sachsen,Dresden,403,Bärenhecke-Johnsbach,DBJ,7,Bärenhecker Straße 90,1768,Glashütte-Bärenhecke,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,13.77201,50.82568
Sachsen,Dresden,406,Bärenstein (b Glashütte/Sachs),DBAG,6,Müglitztalstr. 23,1773,Kurort Altenberg-Bärenst,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,13.79435,50.80951
Sachsen,Dresden,1000,Burkhardswalde-Maxen,DBWD,7,Gesundbrunnen 60c,1809,Müglitztal-Burkhardswalde,Verkehrsbund Oberelbe GmbH,VVO,nein,nein,13.83912,50.92543
Sachsen,Dresden,1073,Cossebaude,DCB,6,Bahnhofstr. 8,1156,Dresden-Cossebaude,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,13.63167,51.08535
Sachsen,Dresden,1250,Dohna (Sachs),DDO,7,Müglitztalstr. 29,1809,Dohna,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,13.85596,50.96091
Sachsen,Dresden,8016,Dresden Flughafen,DKTF,5,Flughafenstr. 1,1109,Dresden,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,13.7629,51.12098
Sachsen,Dresden,8091,Dresden Freiberger Straße,DHFR,5,Freiberger Straße 39,1069,Dresden,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,13.72122,51.04891
Sachsen,Dresden,1342,Dresden Grenzstraße,DGRS,6,Grenzstr. 12,1109,Dresden,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,13.78699,51.12667
Sachsen,Dresden,1344,Dresden Industriegelände,DIG,5,Königsbrücker Straße,1129,Dresden,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,13.76247,51.08506
Sachsen,Dresden,1345,Dresden Mitte,DM,4,Jahnstraße 7,1059,Dresden,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,13.72389,51.05461
Sachsen,Dresden,1346,Dresden-Cotta,DCT,6,Hamburger Str. 86,1067,Dresden,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,13.68292,51.06223
Sachsen,Dresden,1347,Dresden-Dobritz,DD,5,Moränenende,1237,Dresden,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,13.81197,51.01393
Sachsen,Dresden,1348,Dresden-Friedrichstadt,DF,5,Waltherstraße 36,1067, Dresden,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,13.70883,51.05668
Sachsen,Dresden,1350,Dresden-Kemnitz,DKE,6,Meißner Landstr.,1157,Dresden,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,13.66834,51.07304
Sachsen,Dresden,1351,Dresden-Klotzsche,DKT,4,Zur neuen Brücke 4a,1109,Dresden,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,13.78831,51.11416
Sachsen,Dresden,1352,Dresden-Neustadt,DN,2,Schlesischer Platz 1,1097,Dresden,Verkehrsbund Oberelbe GmbH,VVO,ja,ja,13.74055,51.06574
Sachsen,Dresden,1353,Dresden-Niedersedlitz Hp,DNSH,5,Bahnhofstr. 21,1259,Dresden,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,13.82897,50.99979
Sachsen,Dresden,1354,Dresden-Pieschen,DPS,6,Trachenberger Str. 2,1129,Dresden,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,13.72664,51.08258
Sachsen,Dresden,1355,Dresden-Plauen,DPL,6,Altplauen 20,1187,Dresden,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,13.70389,51.02993
Sachsen,Dresden,1356,Dresden-Reick,DRK,5,Oskar-Röder-Str. 5,1237,Dresden,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,13.79324,51.02065
Sachsen,Dresden,1357,Dresden-Stetzsch,DSTT,6,Am Urnenfeld 33,1157,Dresden,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,13.65207,51.08106
Sachsen,Dresden,1358,Dresden-Strehlen,DSTH,5,Oskarstr. 14,1219,Dresden,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,13.76172,51.0311
Sachsen,Dresden,1359,Dresden-Trachau,DTR,6,Am Trachauer Bahnhof 7,1129,Dresden,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,13.7047,51.08943
Sachsen,Dresden,1360,Dresden-Zschachwitz,DZSW,5,Fritz-Schreiter-Str. 40,1259,Dresden,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,13.84444,50.99174
Sachsen,Dresden,1397,Dürrröhrsdorf,DRR,6,Bahnhofstr. 9,1833,Dürrröhrsdorf-Dittersbach,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,14.00767,51.02747
Sachsen,Dresden,1911,Freital-Deuben,DFD,4,Bahnhofstr. 23,1705,Freital,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,13.64687,50.99932
Sachsen,Dresden,1912,Freital-Hainsberg,DHG,5,Dresdener Str. 280,1705,Freital,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,13.63797,50.98822
Sachsen,Dresden,1913,Freital-Hainsberg West,DHGW,6,Somsdorfer Str.,1705,Freital,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,13.62135,50.97952
Sachsen,Dresden,1914,Freital-Potschappel,DPA,5,Am Bahnhof 8,1705,Freital,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,13.66155,51.01305
Sachsen,Dresden,2043,Geising,DGEI,6,Bahnhofstr. 3,1778,Geising,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,13.82223,50.78285
Sachsen,Dresden,2139,Glashütte (Sachs),DGHU,6,Alterberger Str. 2,1768,Glashütte,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,13.76828,50.8346
Sachsen,Dresden,2203,Goßdorf-Kohlmühle,DKH,7,Bahnhofstr. 16,1848,Hohnstein,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,14.07654,50.9189
Sachsen,Dresden,2571,Hartmannmühle,DHMU,7,Müglitztalstr.,1778,Geising,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,13.85543,50.75268
Sachsen,Dresden,2636,Heidenau,DHD,4,Siegfried-Rädel-Str. 1,1809,Heidenau,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,13.85993,50.98093
Sachsen,Dresden,2637,Heidenau Süd,DHDS,5,Pirnaerstr. 30a,1809,Heidenau,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,13.87415,50.97245
Sachsen,Dresden,2638,Heidenau-Großsedlitz,DHDG,5,Am Niederhof 2,1809,Heidenau,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,13.89287,50.96026
Sachsen,Dresden,2675,Helmsdorf (b Pirna),DHLF,7,Pirnaer Landstr. 7,1833,Stolpen OT.Helmsdorf,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,14.07117,51.04469
Sachsen,Dresden,2720,Hermsdorf (b Dresden),DHS,6,Medinger Str. 1,1458,Ottendorf-Okrilla,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,13.81421,51.16578
Sachsen,Dresden,3348,Königsbrück,DKB,6,Bahnhofstr. 1a,1936,Königsbrück,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,13.90056,51.26049
Sachsen,Dresden,3356,Königstein (Sächs Schweiz),DKOH,5,Bahnhofstr. 19,1824,Königstein,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,14.0781,50.91924
Sachsen,Dresden,3387,Köttewitz,DKTW,7,Köttewitz,1809,Dohna,Verkehrsbund Oberelbe GmbH,VVO,nein,nein,13.87247,50.93858
Sachsen,Dresden,3424,Krippen,DKRP,6,Friedrich-Gottlob-Kellerstr. 7,1814,Bad Schandau,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,14.15997,50.91291
Sachsen,Dresden,3439,Krumhermsdorf,DKRU,7,Am Bahnhof 1,1844,Neustadt i. Sa.,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,14.20668,50.99326
Sachsen,Dresden,86,Kurort Altenberg (Erzgeb),DAG,5,Bahnhofstr. 1,1773,Altenberg,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,13.79707,50.80172
Sachsen,Dresden,3475,Kurort Rathen (Kr Pirna),DRAT,6,Am Bahnhof 14,1824,Kurort Rathen,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,14.07638,50.91889
Sachsen,Dresden,3521,Langebrück (Sachs),DLAB,5,Dresdner Str. 2,1465,Dresden-Langebrück,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,13.84198,51.12655
Sachsen,Dresden,3554,Langenwolmsdorf,DLW,7,Neustädter Str. 2,1833,Stolpen,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,14.07905,51.04932
Sachsen,Dresden,3555,Langenwolmsdorf Mitte,DLWM,7,Bahnhofsweg 21,1833,Stolpen,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,14.12673,51.03884
Sachsen,Dresden,3583,Lauenstein (Sachs),DLST,7,Am Bahnhof 4,1778,Geising,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,13.82163,50.78258
Sachsen,Dresden,3598,Laußnitz,DLZ,6,Am Bahnhof 1,1936,Laußnitz,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,13.87989,51.24773
Sachsen,Dresden,3765,Lohmen,DLO,6,Am Bahnhof 1,1847,Lohmen,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,13.98779,50.98978
Sachsen,Dresden,4036,Meißen,DME,5,Großenhainer Str. 2,1662,Meißen,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,13.48221,51.16338
Sachsen,Dresden,8277,Meißen Altstadt,DMEA,5,Neumarkt 5,1662,Meißen,Verkehrsbund Oberelbe GmbH,,nein,nein,13.47209,51.15935
Sachsen,Dresden,4037,Meißen Triebischtal,DMT,6,Hirschbergstr. 30,1666,Meißen / Triebischtal,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,13.46185,51.1517
Sachsen,Dresden,4129,Mittelndorf,DMDF,7,Lachssteg,1855,Hohnstein,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,14.19325,50.94682
Sachsen,Dresden,4199,Mühlbach (b Pirna),DMHL,7,Müglitztalstaße,1809,Müglitztal OT Mühlbach,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,,
Sachsen,Dresden,4438,Neusörnewitz,DNZ,6,Sörnewitzer Straße 1,1689,Weinböhla,Verkehrsbund Oberelbe GmbH,0,nein,ja,13.56487,51.15513
Sachsen,Dresden,4450,Neustadt (Sachs),DNE,6,Am Bahnhof 196,1844,Neustadt,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,14.21329,51.02205
Sachsen,Dresden,4524,Niederschlottwitz,DNDS,7,Müglitztalstr. 19,1768,Glashütte,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,13.81112,50.88948
Sachsen,Dresden,4537,Niederwartha,DNI,6,Meißner Str.,1156,Dresden,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,13.60972,51.09022
Sachsen,Dresden,4689,Oberschlottwitz,DOSC,7,Müglitztalstr.,1768,Glashütte,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,13.81262,50.8836
Sachsen,Dresden,4705,Obervogelgesang (Kr Pirna),DOG,6,Obervogelgesang 23,1796,Pirna-Obervogelgesang,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,13.98888,50.9497
Sachsen,Dresden,4822,Ottendorf-Okrilla Hp,DOK,6,Radeberger Str. 16,1458,Ottendorf,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,13.83583,51.18727
Sachsen,Dresden,4823,Ottendorf-Okrilla Nord,DON,6,Königsbrücker Straße,1458,Ottendorf-Okrilla,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,13.83437,51.19413
Sachsen,Dresden,4824,Ottendorf-Okrilla Süd,DOS,6,Bahnhofstr. 66,1458,Ottendorf-Okrilla,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,13.82387,51.17692
Sachsen,Dresden,4943,Pirna,DPI,4,B 10,1796,Pirna,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,13.91976,50.9905
Sachsen,Dresden,4944,Pirna-Copitz,DPIC,6,Hauptstr. 1,1796,Pirna,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,13.93436,50.96765
Sachsen,Dresden,8020,Pirna-Copitz Nord,DPIN,7,Liebethaler Weg,1796,Pirna,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,13.93489,50.97712
Sachsen,Dresden,4995,Porschdorf (Kr Pirna),DPSC,7,Am Bahnhof 58,1814,Porschdorf,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,14.13826,50.94316
Sachsen,Dresden,5083,Radeberg,DRAG,4,Am Bahnhof 1,1454,Radeberg,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,13.91269,51.11225
Sachsen,Dresden,5084,Radebeul Ost,DRB,5,Sidonienstr. 1,1445,Radebeul,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,13.67863,51.09933
Sachsen,Dresden,5085,Radebeul-Kötzschenbroda,DRBW,5,Bahnhofstr. 10,1445,Radebeul,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,13.62961,51.1073
Sachsen,Dresden,5086,Radebeul-Naundorf,DRBN,6,Kötitzer Straße 104,1445,Radebeul,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,13.59946,51.11104
Sachsen,Dresden,5087,Radebeul-Weintraube,DRBT,6,Richard-Wagner-Str. 5,1445,Radebeul,Verkehrsbund Oberelbe GmbH,VVO,nein,nein,13.65548,51.10378
Sachsen,Dresden,5088,Radebeul-Zitzschewig,DRBZ,6,Coswiger Str. 12,1445,Radebeul,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,13.60526,51.1141
Sachsen,Dresden,5134,Rathmannsdorf (Kr Pirna),DRD,7,Hohnsteiner Str. 13,1814,Rathmannsdorf,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,14.13123,50.93001
Sachsen,Dresden,5614,Schmilka-Hirschmühle,DSMI,6,Elbradweg (kein Straßennamen),1814,Reinhardsdorf-Schöna,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,,
Sachsen,Dresden,5635,Schöna,DSN,6,Bahnhofstraße 105,1814,Reinhardsdorf-Schöna,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,14.23247,50.88113
Sachsen,Dresden,5771,Sebnitz (Sachs),DSEB,6,Bahnhofstr. 17,1855,Sebnitz,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,14.27201,50.97616
Sachsen,Dresden,5952,Stadt Wehlen (Sachs),DWH,5,Bahnhofstr. 1,1829,Stadt Wehlen,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,14.03258,50.95405
Sachsen,Dresden,6039,Stolpen,DSTL,7,Bahnhofstr. 33,1833,Stolpen,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,14.08152,51.04485
Sachsen,Dresden,6191,Tharandt,DTH,4,Dresdner Str. 30,1737,Tharandt,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,13.5919,50.98325
Sachsen,Dresden,6321,Ulbersdorf,DUD,7,Am Bahnhof 1,1848,Hohnstein,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,14.22022,50.95551
Sachsen,Dresden,6577,Weesenstein,DWSN,7,Bahnhofstraße,1809,Müglitztal-Weesenstein,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,13.85995,50.93312
Sachsen,Dresden,6648,Weixdorf,DWX,6,Königsbrücker Landstr. 394,1108,Dresden-Weixdorf,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,13.80677,51.151
Sachsen,Dresden,6649,Weixdorf Bad,DWXB,6,Platz des Friedens 1,1108,Dresden-Weixdorf,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,13.80062,51.13986
Sachsen,Dresden,1076,Coswig (Bz Dresden),DCW,3,Bahnhofstr. 2,1640,Coswig,Verkehrsbund Oberelbe GmbH,VVO,nein,ja,13.5794,51.1233
Sachsen,Dresden,1343,Dresden Hbf,DH,1,Wiener Platz 4,1069,Dresden,Verkehrsbund Oberelbe GmbH,VVO,ja,ja,13.7315,51.04038
Thüringen,Erfurt,114,Altersbach,UACH,7,Am Bahnhof 6,98587,Altersbach,Nahverkehrsservicegesellschaft Thüringen mbH,0,nein,ja,10.54487,50.70093
Thüringen,Erfurt,263,Ammern,UAMM,7,Westfalenstraße 1,99974,Mühlhausen (Thür),Nahverkehrsservicegesellschaft Thüringen mbH,,nein,ja,10.45708,51.23347
Thüringen,Erfurt,208,Auehütte,UAE,7,Thüringer Waldquellstraße 19,98574,Schmalkalden,Nahverkehrsservicegesellschaft Thüringen mbH,0,nein,ja,10.41518,50.71879
Thüringen,Erfurt,298,Bad Langensalza,ULS,4,Bahnhofstr. 7,99947,Bad Langensalza,Nahverkehrsservicegesellschaft Thüringen mbH,0,nein,ja,10.63928,51.10201
Thüringen,Erfurt,333,Bad Salzungen,USZ,5,Bahnhofstr. 6,36433,Bad Salzungen,Nahverkehrsservicegesellschaft Thüringen mbH,0,nein,ja,10.23072,50.81478
Thüringen,Erfurt,390,Ballstädt (Kr Gotha),UBAS,7,Am Bahnhof 1,99869,Ballstädt,Nahverkehrsservicegesellschaft Thüringen mbH,0,nein,ja,10.70829,50.99914
Thüringen,Erfurt,487,Benshausen,UBH,7,Bahnhofstraße 1,98554,Benshausen,Nahverkehrsservicegesellschaft Thüringen mbH,0,nein,ja,10.60168,50.65682
Thüringen,Erfurt,615,Bibra,UBA,7,Bahnhofstraße 1,98631,Bibra,Nahverkehrsservicegesellschaft Thüringen mbH,0,nein,ja,10.44046,50.46911
Thüringen,Erfurt,854,Breitungen (Werra),UBRT,6,Bahnhofstr. 38,98597,Breitungen/Werra,Nahverkehrsservicegesellschaft Thüringen mbH,0,nein,ja,10.32264,50.75256
Thüringen,Erfurt,958,Bufleben,UBF,7,Am Bahnhof 6,99869,Warza,Nahverkehrsservicegesellschaft Thüringen mbH,0,nein,ja,10.70884,50.99766
Thüringen,Erfurt,1101,Dachrieden,UDA,6,Bahnhofstr. 10,99974,Unstruttal,Nahverkehrsservicegesellschaft Thüringen mbH,0,nein,ja,10.44289,51.26913
Thüringen,Erfurt,1102,Dachwig,UDW,7,Bahnhofstraße 1,99100,Dachwig,Nahverkehrsservicegesellschaft Thüringen mbH,VMT,nein,ja,10.85375,51.07714
Thüringen,Erfurt,1210,Dietzhausen,UDN,7,Am Bahnhof 5,98530,Dietzhausen,Nahverkehrsservicegesellschaft Thüringen mbH,0,nein,ja,,
Thüringen,Erfurt,1257,Döllstädt,UDST,7,Bahnhofstr. 19,99100,Döllstädt,Nahverkehrsservicegesellschaft Thüringen mbH,VMT,nein,ja,10.81322,51.08473
Thüringen,Erfurt,1453,Eckardtsleben,UEK,7,An der Bahnhofstraße 1,99947,Bad Langensalza,Nahverkehrsservicegesellschaft Thüringen mbH,0,nein,ja,10.64215,51.10448
Thüringen,Erfurt,1528,Eisenach,UEI,3,Bahnhofstr. 35,99817,Eisenach,Nahverkehrsservicegesellschaft Thüringen mbH,0,ja,ja,10.33208,50.97642
Thüringen,Erfurt,1529,Eisenach Opelwerk,UEIP,6,An der Adam Opelstraße 27,99817,Eisenach,Nahverkehrsservicegesellschaft Thüringen mbH,0,nein,ja,10.28797,50.98004
Thüringen,Erfurt,1530,Eisenach West,UEIW,6,Kasselerstr. 18,99817,Eisenach,Nahverkehrsservicegesellschaft Thüringen mbH,0,nein,ja,10.30403,50.97875
Thüringen,Erfurt,1573,Elxleben,UEX,7,Bahnhofstr. 6,99189,Elxleben,Nahverkehrsservicegesellschaft Thüringen mbH,VMT,nein,ja,10.94687,51.04334
Thüringen,Erfurt,1723,Ettenhausen,UEH,7,Am Mühlrain 16,99819,Ettenhausen,Nahverkehrsservicegesellschaft Thüringen mbH,0,nein,ja,10.2325,50.87545
Thüringen,Erfurt,1839,Förtha (Kr Eisenach),UF,6,Am Bahnhof 1,99819,Marksuhl,Nahverkehrsservicegesellschaft Thüringen mbH,0,nein,ja,10.22343,50.90951
Thüringen,Erfurt,1940,Friedrichroda,UFR,7,Bahnhofstr. 55,99894,Friedrichroda,Nahverkehrsservicegesellschaft Thüringen mbH,0,nein,ja,10.58029,50.86291
Thüringen,Erfurt,1972,Fröttstädt,UFT,5,Am Bahnhof 112,99880,Fröttstädt,Nahverkehrsservicegesellschaft Thüringen mbH,0,nein,ja,10.57045,50.93044
Thüringen,Erfurt,2105,Gerstungen,UGT,6,Bahnhofstr. 6,99834,Gerstungen,Nahverkehrsservicegesellschaft Thüringen mbH,NVV,nein,ja,10.06501,50.96419
Thüringen,Erfurt,2209,Gotha,UGO,3,Bahnhofstr. 13,99867,Gotha,Nahverkehrsservicegesellschaft Thüringen mbH,0,ja,ja,10.71235,50.93942
Thüringen,Erfurt,2210,Gotha Ost,UGOS,6,Kindleber Str. 97,99867,Gotha,Nahverkehrsservicegesellschaft Thüringen mbH,0,nein,ja,10.72108,50.96104
Thüringen,Erfurt,2237,Gräfentonna,UGTA,7,Bahnhofstraße 1,99958,Tonna,Nahverkehrsservicegesellschaft Thüringen mbH,0,nein,ja,10.73343,51.08983
Thüringen,Erfurt,2278,Grimmenthal,UGM,6,Am Bahnhof 78,98617,Grimmenthal,Nahverkehrsservicegesellschaft Thüringen mbH,0,nein,ja,10.45855,50.53331
Thüringen,Erfurt,2338,Großengottern,UGG,6,Bahnhofstr. 26,99991,Großengottern,Nahverkehrsservicegesellschaft Thüringen mbH,0,nein,ja,10.55639,51.14474
Hessen,Erfurt,2715,Herleshausen,UHER,6,Bahnhofstr. 34,37293,Herleshausen,Nordhessischer VerkehrsVerbund mbH,NVV,nein,ja,10.17162,51.0028
Thüringen,Erfurt,2920,Hörschel,UHL,6,An der Hörsel 1,99817,Eisenach,Nahverkehrsservicegesellschaft Thüringen mbH,0,nein,ja,10.22891,51.00695
Thüringen,Erfurt,7962,Hörselgau,UHOS,7,Lauchaer Str.1,99880,Hörselgau,Nahverkehrsservicegesellschaft Thüringen mbH,0,nein,ja,10.58302,50.92173
Thüringen,Erfurt,2981,Immelborn,UIM,6,Am Bahnhof 2,36456,Immelborn,Nahverkehrsservicegesellschaft Thüringen mbH,0,nein,ja,10.28079,50.79332
Thüringen,Erfurt,3966,Marksuhl,UML,6,Am Bahnhof 1,99819,Marksuhl,Nahverkehrsservicegesellschaft Thüringen mbH,0,nein,ja,10.22343,50.90951
Thüringen,Erfurt,4013,Mechterstädt,UME,6,Gothaerstr. 3,99880,Mechterstädt-Sättelstädt,Nahverkehrsservicegesellschaft Thüringen mbH,0,nein,ja,10.52166,50.9445
Thüringen,Erfurt,4033,Meiningen,UM,4,Lindenallee 1,98617,Meiningen,Nahverkehrsservicegesellschaft Thüringen mbH,0,nein,ja,10.42026,50.5733
Thüringen,Erfurt,4132,Mittelschmalkalden,UMSK,7,Hauptstraße 100,98574,Schmalkalden,Nahverkehrsservicegesellschaft Thüringen mbH,0,nein,ja,10.39959,50.71745
Thüringen,Erfurt,4207,Mühlhausen (Thür),UMH,4,Bahnhofsplatz 6,99974,Mühlhausen / Thüringen,Nahverkehrsservicegesellschaft Thüringen mbH,0,nein,ja,10.47286,51.20856
Thüringen,Erfurt,4525,Niederschmalkalden,UNSK,7,Am Bahndamm 36,98590,Wernshausen,Nahverkehrsservicegesellschaft Thüringen mbH,0,nein,ja,10.35186,50.72339
Thüringen,Erfurt,4652,Oberhof (Thür),UOF,6,Am Bahnhof 2/4,98559,Oberhof ,Nahverkehrsservicegesellschaft Thüringen mbH,0,nein,ja,10.709,50.68424
Thüringen,Erfurt,4685,Oberrohn,UORO,6,Dorfstraße 6,36469,Tiefenort,Nahverkehrsservicegesellschaft Thüringen mbH,0,nein,ja,10.2168,50.84929
Thüringen,Erfurt,5202,Reinhardsbrunn-Friedrichroda,URN,6,Am Bahnhof 2,99894,Reinhardsbrunn-Friedrichr,Nahverkehrsservicegesellschaft Thüringen mbH,0,nein,ja,10.56036,50.86234
Thüringen,Erfurt,5230,Rentwertshausen,URH,6,Bahnhofstr. 44,98631,Rentwertshausen,Nahverkehrsservicegesellschaft Thüringen mbH,0,nein,ja,10.43272,50.45486
Thüringen,Erfurt,5292,Ritschenhausen,URI,6,Bahnhofstr. 70,98617,Ritschenhausen,Nahverkehrsservicegesellschaft Thüringen mbH,0,nein,ja,10.42976,50.51268
Thüringen,Erfurt,5317,Rohr (Thür),UROH,7,Am Bahnhof 2,98530,Rohr,Nahverkehrsservicegesellschaft Thüringen mbH,0,nein,ja,10.50094,50.577
Thüringen,Erfurt,5516,Sättelstädt,USAE,6,Kirchdorf 1,99820,Hörselberg-Hainich,Nahverkehrsservicegesellschaft Thüringen mbH,0,nein,ja,10.4787,50.94647
